"year","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpop18plus","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2023","03602","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"10.0","12.2","2173","2599","POINT (-72.3475706 43.1408331)","03602","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03450","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.0","11.7","827","975","POINT (-72.068986 42.9485356)","03450","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03257","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.4","11.9","3918","4513","POINT (-71.9906093 43.4177205)","03257","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03581","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"9.9","12.7","2563","3053","POINT (-71.0871154 44.367172)","03581","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03285","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.3","12.0","2239","2708","POINT (-71.6357846 43.9478765)","03285","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03603","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.0","12.8","4139","5127","POINT (-72.3737089 43.247906)","03603","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03287","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.1","12.8","1158","1407","POINT (-71.9224456 43.4432836)","03287","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03451","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.8","12.4","3177","3948","POINT (-72.5048221 42.8092977)","03451","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03258","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.7","12.4","2113","2625","POINT (-71.4088353 43.2652592)","03258","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03582","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"10.9","13.8","1912","2337","POINT (-71.4429844 44.565047)","03582","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03605","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.5","891","1104","POINT (-72.1848691 43.2365642)","03605","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03583","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.6","875","1038","POINT (-71.4565982 44.4028001)","03583","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03452","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.2","11.8","4260","5320","POINT (-72.0599005 42.8292541)","03452","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03259","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.5","11.1","204","236","POINT (-71.4991515 43.8781724)","03259","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03607","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.4","12.2","272","314","POINT (-72.2622274 43.19806)","03607","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03753","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.1","11.8","2828","3476","POINT (-72.1490935 43.5165899)","03753","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03584","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.4","13.2","2818","3490","POINT (-71.5475162 44.4902799)","03584","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03290","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.3","11.8","4043","5129","POINT (-71.1318591 43.1298473)","03290","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03455","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.7","12.3","1698","2132","POINT (-72.1729141 42.9017673)","03455","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03608","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.6","12.2","2355","2811","POINT (-72.3959669 43.076442)","03608","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03456","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.6","12.3","611","749","POINT (-72.2087693 43.1385439)","03456","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03585","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.7","12.5","2137","2626","POINT (-71.9026903 44.2252759)","03585","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03291","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.1",,,"8.0","10.4","51","73","POINT (-71.1419701 43.179773)","03291","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03609","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.5","641","807","POINT (-72.4464482 43.1439346)","03609","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03457","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.1","11.8","656","803","POINT (-72.1217028 42.9994818)","03457","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03755","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.8","11.4","9547","10926","POINT (-72.1391551 43.732434)","03755","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03586","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.1",,,"9.0","11.5","555","654","POINT (-71.8002397 44.21841)","03586","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03740","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.7","12.4","864","1071","POINT (-71.987011 44.1829552)","03740","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03765","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.2","396","487","POINT (-72.050198 44.035225)","03765","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03741","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.7","12.5","3415","4071","POINT (-72.0070913 43.6768567)","03741","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03766","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.0","11.5","8278","9838","POINT (-72.2348159 43.632568)","03766","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03868","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.7","12.2","4973","6065","POINT (-70.940178 43.3242409)","03868","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03814","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.4","11.9","1989","2357","POINT (-71.1815047 43.7709369)","03814","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03842","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.1","11.4","13795","16048","POINT (-70.836728 42.9396007)","03842","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03743","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.2","13.0","10808","13540","POINT (-72.3269293 43.3607268)","03743","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03768","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.0","11.5","1348","1736","POINT (-72.0942954 43.8166336)","03768","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03816","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.9",,,"8.7","11.2","1101","1304","POINT (-71.2430269 43.6982852)","03816","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03745","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.2","11.8","1382","1616","POINT (-72.3117491 43.472988)","03745","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03817","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.0","11.4","404","452","POINT (-71.240584 43.888984)","03817","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03844","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.8","11.2","1923","2428","POINT (-70.8862417 42.9248106)","03844","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03770","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.3","434","583","POINT (-72.2588107 43.5312942)","03770","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03869","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.2","1999","2456","POINT (-70.8431074 43.2198154)","03869","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03748","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.4","11.9","3934","4626","POINT (-72.118598 43.6033139)","03748","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03870","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.7","10.9","4435","5234","POINT (-70.7605234 43.0195719)","03870","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03818","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.3","11.7","2867","3478","POINT (-71.2742511 43.9594503)","03818","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03845","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.0","11.6","955","1093","POINT (-71.1158186 44.1053585)","03845","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03771","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.6","12.4","686","864","POINT (-71.9806843 44.2966049)","03771","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03750","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.5",,,"8.4","10.7","708","938","POINT (-72.1852072 43.7210227)","03750","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03773","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"10.0","12.6","6377","7801","POINT (-72.2027889 43.3713455)","03773","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03871","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.6",,,"8.4","10.9","225","250","POINT (-70.7773625 42.9809478)","03871","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03819","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.5","12.0","3406","4208","POINT (-71.132306 42.9440157)","03819","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03846","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.9",,,"8.7","11.1","887","995","POINT (-71.155763 44.1876201)","03846","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03751","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.0","11.6","324","399","POINT (-72.0816353 43.4413001)","03751","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03847","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.3","12.0","284","326","POINT (-71.1239426 44.0719798)","03847","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03774","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.6","12.2","1539","1808","POINT (-71.9854747 44.0997528)","03774","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03872","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.3","11.8","3276","3981","POINT (-71.0433457 43.5705262)","03872","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03820","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.3","11.8","26845","32800","POINT (-70.8836226 43.1863602)","03820","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03752","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.3","656","784","POINT (-72.1010334 43.2720918)","03752","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03823","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.1","11.6","1465","1928","POINT (-70.9414534 43.1746071)","03823","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03848","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.4","11.9","5125","6202","POINT (-71.0735952 42.9137308)","03848","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03777","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.2","1028","1237","POINT (-72.0338448 43.8833326)","03777","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03873","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.5","12.2","5119","6557","POINT (-71.1836046 42.9340178)","03873","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03905","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.1",,,"10.7","13.4","1689","1922","POINT (-70.6043548 43.0048522)","03905","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03874","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.8",,,"9.5","12.0","7257","8542","POINT (-70.860823 42.8831227)","03874","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03824","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.8",,,"10.4","13.2","14116","15498","POINT (-70.9188067 43.1170615)","03824","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03849","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.9",,,"8.8","11.2","1216","1446","POINT (-71.1329133 43.8900799)","03849","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03850","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.6","11.1","308","340","POINT (-71.302598 43.6980342)","03850","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03779","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.4","12.1","628","769","POINT (-72.0012935 43.9618509)","03779","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03780","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.3","11.9","371","475","POINT (-71.990934 44.0418041)","03780","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03906","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.9",,,"11.6","14.3","3944","4990","POINT (-70.7794452 43.3522826)","03906","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03781","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.2","11.7","1565","1876","POINT (-72.2993485 43.5600581)","03781","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03782","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.7","12.6","2524","3030","POINT (-72.0931359 43.3900947)","03782","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03875","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.0","11.6","807","973","POINT (-71.1920655 43.903632)","03875","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03878","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.7","12.3","9619","11919","POINT (-70.8879437 43.2534762)","03878","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03825","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.6","12.0","7256","9326","POINT (-71.0389797 43.2155657)","03825","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03826","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.1","11.5","2200","2693","POINT (-71.1298448 42.8880797)","03826","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03851","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.2",,,"9.9","12.5","3219","3891","POINT (-71.0252508 43.4372834)","03851","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03852","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.2","12.9","460","591","POINT (-70.986034 43.495003)","03852","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03907","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.9","12.3","1461","1577","POINT (-70.6128366 43.2564039)","03907","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03853","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.6","11.0","677","769","POINT (-71.2943795 43.6386085)","03853","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03784","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.9",,,"8.8","11.2","3755","4444","POINT (-72.3064904 43.6383246)","03784","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03882","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.4","12.1","1380","1682","POINT (-71.0419102 43.7467328)","03882","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03827","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.1","11.6","2636","3307","POINT (-70.9955497 42.9036773)","03827","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03908","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.7",,,"11.4","14.0","5772","7468","POINT (-70.7524244 43.2306123)","03908","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03830","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.6",,,"9.3","11.9","1364","1611","POINT (-70.993555 43.6141183)","03830","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03854","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.7",,,"8.5","10.9","891","1000","POINT (-70.7170709 43.0621474)","03854","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03785","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.2","1827","2245","POINT (-71.8465565 44.0359247)","03785","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03883","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.1","11.8","237","300","POINT (-71.3200449 43.8087675)","03883","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03909","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.1","13.6","9126","10938","POINT (-70.6790042 43.1664605)","03909","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03884","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.1",,,"9.8","12.5","3327","4230","POINT (-71.1699559 43.2753845)","03884","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03832","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.9",,,"8.7","11.2","366","405","POINT (-71.0475203 43.9069604)","03832","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03855","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.7","12.3","2233","2693","POINT (-71.1521398 43.4636867)","03855","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03801","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.7","10.9","19256","22767","POINT (-70.8054433 43.0748116)","03801","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03910","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.4",,,"10.1","12.7","103","116","POINT (-70.6096855 43.1729523)","03910","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03809","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.1",,,"9.0","11.4","3019","3644","POINT (-71.2001774 43.4647305)","03809","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03885","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.6","11.0","5942","7660","POINT (-70.9026023 43.0149932)","03885","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03833","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.9","11.2","18325","22662","POINT (-70.9796795 42.9787799)","03833","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03856","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.9","11.1","1361","1769","POINT (-70.9679535 43.0385087)","03856","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03911","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.4",,,"11.1","13.8","262","307","POINT (-70.6378364 43.1356682)","03911","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03857","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.2","11.5","7841","9430","POINT (-70.9469391 43.0709125)","03857","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03810","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.0","11.5","1921","2246","POINT (-71.2948927 43.5125601)","03810","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03886","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.1",,,"9.0","11.3","1661","1977","POINT (-71.2960679 43.8640381)","03886","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03835","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.7",,,"10.4","13.0","5497","6758","POINT (-71.0625029 43.3669235)","03835","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","04001","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.9",,,"11.5","14.3","2206","2665","POINT (-70.9402116 43.5366506)","04001","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03836","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.1","11.9","1503","1689","POINT (-71.0751609 43.8420363)","03836","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03858","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.5",,,"9.3","11.7","3875","4820","POINT (-71.0459151 42.8703694)","03858","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03811","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.1",,,"9.0","11.3","5930","7081","POINT (-71.1671916 42.8391129)","03811","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03887","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.8","12.1","1715","2151","POINT (-71.0706405 43.4830066)","03887","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","04002","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.0",,,"11.7","14.4","6285","7589","POINT (-70.6619055 43.4890685)","04002","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03890","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.4","12.1","141","177","POINT (-71.2093754 43.8150099)","03890","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03837","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.9","11.4","1189","1471","POINT (-71.3360865 43.422251)","03837","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03860","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"9.0","11.4","3381","3910","POINT (-71.1229916 44.0420767)","03860","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03812","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.7","11.0","804","936","POINT (-71.2972366 44.08113)","03812","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","04003","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"10.9","13.7","325","363","POINT (-69.9713969 43.7336746)","04003","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03813","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.4",,,"9.3","11.7","3055","3681","POINT (-71.0606912 44.127498)","03813","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03894","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.9","11.2","5440","6382","POINT (-71.1778257 43.6103849)","03894","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03838","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.9",,,"8.8","11.2","1025","1150","POINT (-71.223276 44.1106713)","03838","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03861","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.1","11.6","3477","4499","POINT (-71.0070824 43.1192018)","03861","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","04005","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.4",,,"12.1","14.8","20594","24581","POINT (-70.4865655 43.4921016)","04005","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03862","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.0",,,"8.8","11.2","3862","4597","POINT (-70.8294406 42.9799344)","03862","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03901","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.8",,,"11.5","14.2","6093","7937","POINT (-70.842062 43.2993201)","03901","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03839","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.3",,,"10.0","12.7","3200","4058","POINT (-70.9855082 43.2687716)","03839","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","04006","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.4",,,"11.9","15.0","78","100","POINT (-70.3429439 43.4439945)","04006","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","03864","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.9",,,"9.6","12.3","1650","1999","POINT (-71.1034396 43.6899318)","03864","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
